Name,AllianceName,CharacterId,Favorite,Level,Power,Stars,RedStar,GearLevel,Basic,Special,Ultimate,Passive,ISO Class,ISO Level,ISO Armor,ISO Damage,ISO Focus,ISO Health,ISO Resist
FatCat,SIGMA Infamously Strange,Yellowjacket,false,75,120831,8,7,14,6,6,6,4,Striker,8,8,8,8,8,8
FatCat,SIGMA Infamously Strange,Yo-Yo,false,80,142854,8,6,15,7,6,6,5,Skirmisher,8,8,8,8,8,8
FatCat,SIGMA Infamously Strange,Yondu,false,85,151316,8,6,15,6,6,6,5,Striker,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,A.I.M. Assaulter,false,65,54807,8,6,12,6,6,0,5,Skirmisher,3,3,3,3,3,3
Flashie,SIGMA Infamously Strange,A.I.M. Infector,false,1,287,6,6,1,1,1,0,i,,0,0,0,0,0,0
Flashie,SIGMA Infamously Strange,A.I.M. Monstrosity,false,48,14422,5,5,7,5,4,0,2,,0,0,0,0,0,0
Flashie,SIGMA Infamously Strange,A.I.M. Researcher,false,65,50808,6,6,11,6,6,0,4,Skirmisher,3,3,3,3,3,3
Flashie,SIGMA Infamously Strange,A.I.M. Security,false,75,82517,7,6,13,6,6,0,4,Fortifier,7,7,7,7,7,7
Flashie,SIGMA Infamously Strange,Abomination,false,90,243039,8,6,17,6,7,7,5,Raider,9,9,9,9,9,9
Flashie,SIGMA Infamously Strange,Absorbing Man,false,90,181901,6,6,16,6,7,7,5,Fortifier,9,9,9,9,9,9
Flashie,SIGMA Infamously Strange,Adam Warlock,false,85,178232,7,7,15,7,7,6,5,Striker,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Agatha Harkness,false,90,225027,7,7,17,7,6,7,5,Skirmisher,10,10,10,10,10,10
Flashie,SIGMA Infamously Strange,Agent Coulson,true,1,382,6,6,1,1,1,i,i,,0,0,0,0,0,0
Flashie,SIGMA Infamously Strange,Agent Venom,false,95,246822,7,7,17,7,7,7,5,Raider,9,9,9,9,9,9
Flashie,SIGMA Infamously Strange,America Chavez,false,80,142119,8,6,15,6,6,6,5,Striker,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Ant-Man,true,50,41936,8,7,9,5,5,5,3,Skirmisher,5,5,5,5,5,5
Flashie,SIGMA Infamously Strange,Anti-Venom,false,80,134516,7,7,15,7,7,7,5,Striker,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Apocalypse,true,95,234484,7,5,16,7,7,7,5,Striker,9,9,9,9,9,9
Flashie,SIGMA Infamously Strange,Archangel,false,95,277650,8,6,17,7,7,8,6,Striker,10,10,10,10,10,10
Flashie,SIGMA Infamously Strange,Baron Zemo,false,87,179892,8,7,16,6,6,6,5,Skirmisher,9,9,9,9,9,9
Flashie,SIGMA Infamously Strange,Beast,false,85,159951,8,6,15,6,7,7,5,Skirmisher,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Beta Ray Bill,true,85,152780,8,8,16,6,7,7,5,Striker,9,9,9,9,9,9
Flashie,SIGMA Infamously Strange,Bishop,false,85,172188,8,7,15,6,7,7,5,Raider,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Black Bolt,false,85,181802,8,8,16,7,7,7,5,Raider,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Black Panther,false,90,227987,8,7,16,6,7,7,5,Striker,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Black Panther (1MM),false,85,172943,8,7,16,6,7,7,5,Striker,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Black Widow,true,66,83372,8,7,12,6,6,6,4,Skirmisher,5,5,5,5,5,5
Flashie,SIGMA Infamously Strange,Blob,false,1,287,7,7,1,1,1,i,i,,0,0,0,0,0,0
Flashie,SIGMA Infamously Strange,Brawn,false,90,215995,7,6,17,6,7,7,5,Healer,9,9,9,9,9,9
Flashie,SIGMA Infamously Strange,Bucky Barnes,false,95,236027,6,6,16,6,7,7,5,Striker,9,9,9,9,9,9
Flashie,SIGMA Infamously Strange,Bullseye,false,60,47075,7,7,9,6,6,6,4,Fortifier,3,3,3,3,3,3
Flashie,SIGMA Infamously Strange,Cable,false,54,50101,8,8,10,5,5,5,4,Striker,3,3,3,3,3,3
Flashie,SIGMA Infamously Strange,Captain America,false,95,315324,8,8,17,7,7,7,5,Fortifier,9,9,9,9,9,9
Flashie,SIGMA Infamously Strange,Captain America (Sam),false,90,232432,8,7,16,7,7,7,5,Skirmisher,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Captain America (WWII),false,92,161783,7,7,16,6,7,7,5,Skirmisher,9,9,9,9,9,9
Flashie,SIGMA Infamously Strange,Captain Carter,false,95,280766,8,7,17,7,7,7,5,Healer,9,9,9,9,9,9
Flashie,SIGMA Infamously Strange,Captain Marvel,false,80,145970,8,6,15,6,6,6,5,Striker,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Carnage,false,75,105558,8,8,14,6,6,6,5,Striker,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Cloak,false,90,210435,8,7,16,6,7,6,5,Skirmisher,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Colleen Wing,false,85,170049,7,7,16,7,6,7,5,Striker,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Colossus,false,75,92599,7,7,12,6,6,6,5,Fortifier,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Corvus Glaive,false,65,74955,8,7,12,6,6,6,5,Striker,5,5,5,5,5,5
Flashie,SIGMA Infamously Strange,Cosmo,true,85,166834,6,6,16,6,7,7,5,Healer,9,9,9,9,9,9
Flashie,SIGMA Infamously Strange,Crossbones,false,30,8687,8,8,5,3,3,3,1,,0,0,0,0,0,0
Flashie,SIGMA Infamously Strange,Crystal,false,62,57830,8,8,11,6,6,6,4,Healer,3,3,3,3,3,3
Flashie,SIGMA Infamously Strange,Cull Obsidian,false,65,71961,8,7,12,6,6,6,5,Striker,5,5,5,5,5,5
Flashie,SIGMA Infamously Strange,Cyclops,false,60,57972,7,6,11,6,6,6,4,Raider,5,5,5,5,5,5
Flashie,SIGMA Infamously Strange,Dagger,false,85,186170,8,7,16,7,7,6,5,Striker,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Daredevil,false,30,5323,6,6,4,3,3,3,1,,0,0,0,0,0,0
Flashie,SIGMA Infamously Strange,Dark Beast,false,90,222027,8,7,17,7,7,7,5,Skirmisher,10,10,10,10,10,10
Flashie,SIGMA Infamously Strange,Dazzler,false,90,194056,8,7,17,6,6,6,5,Raider,10,10,10,10,10,10
Flashie,SIGMA Infamously Strange,Deadpool,false,60,60137,8,6,11,6,6,6,4,Raider,3,3,3,3,3,3
Flashie,SIGMA Infamously Strange,Deathlok,false,90,198208,7,7,16,7,7,7,4,Raider,9,9,9,9,9,9
Flashie,SIGMA Infamously Strange,Deathpool,false,95,339203,8,7,17,7,7,7,5,Striker,9,9,9,9,9,9
Flashie,SIGMA Infamously Strange,Doctor Doom,false,95,284599,8,5,16,7,7,7,5,Striker,9,9,9,9,9,9
Flashie,SIGMA Infamously Strange,Doctor Octopus,false,85,179282,8,8,16,6,7,7,4,Healer,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Doctor Strange,true,71,73224,7,7,13,6,6,6,5,Fortifier,3,3,3,3,3,3
Flashie,SIGMA Infamously Strange,Doctor Voodoo,false,80,142830,7,6,15,6,7,7,5,Skirmisher,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Domino,false,60,47207,8,6,11,6,6,6,4,Raider,3,3,3,3,3,3
Flashie,SIGMA Infamously Strange,Dormammu,false,92,278429,8,6,16,7,7,7,5,Striker,9,9,9,9,9,9
Flashie,SIGMA Infamously Strange,Drax,false,60,64465,8,7,11,6,6,6,4,Fortifier,5,5,5,5,5,5
Flashie,SIGMA Infamously Strange,Ebony Maw,false,80,131742,8,7,15,6,7,7,4,Fortifier,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Echo,false,85,168327,8,6,15,6,7,7,5,Striker,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Electro,false,1,382,7,7,1,1,1,i,i,,0,0,0,0,0,0
Flashie,SIGMA Infamously Strange,Elektra,false,30,6589,8,8,4,3,3,3,1,Fortifier,1,1,1,1,1,1
Flashie,SIGMA Infamously Strange,Elsa Bloodstone,false,80,141161,8,6,15,6,6,7,4,Raider,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Emma Frost,false,85,179868,8,7,16,6,7,7,4,Healer,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Falcon,false,70,74434,7,7,13,6,7,6,4,Fortifier,5,5,5,5,5,5
Flashie,SIGMA Infamously Strange,Fantomex,false,90,212576,8,6,17,6,6,6,5,Raider,10,10,10,10,10,10
Flashie,SIGMA Infamously Strange,Firestar,false,80,117175,6,6,15,6,7,7,5,Raider,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Gambit,false,90,263227,8,8,17,6,7,7,5,Raider,10,10,10,10,10,10
Flashie,SIGMA Infamously Strange,Gamora,false,85,219456,8,8,16,7,7,7,5,Striker,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Ghost,false,80,121429,8,8,15,6,6,6,5,Striker,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Ghost Rider,false,80,161440,8,7,15,6,7,6,5,Raider,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Ghost-Spider,false,90,230857,8,7,16,7,7,7,5,Raider,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Graviton,false,70,80726,7,6,13,7,6,6,5,Striker,5,5,5,5,5,5
Flashie,SIGMA Infamously Strange,Green Goblin,false,80,156779,8,7,15,6,7,7,5,Striker,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Groot,false,75,93858,8,6,13,6,6,6,4,Healer,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Gwenpool,false,85,141465,6,6,15,7,7,7,5,Raider,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Hand Archer,false,1,288,6,6,1,1,1,0,i,,0,0,0,0,0,0
Flashie,SIGMA Infamously Strange,Hand Assassin,false,1,103,7,7,1,1,1,0,i,,0,0,0,0,0,0
Flashie,SIGMA Infamously Strange,Hand Blademaster,false,28,545,6,6,1,1,1,0,i,,0,0,0,0,0,0
Flashie,SIGMA Infamously Strange,Hand Sentry,false,28,3508,7,7,4,3,3,0,1,,0,0,0,0,0,0
Flashie,SIGMA Infamously Strange,Hand Sorceress,false,35,7025,6,6,5,4,3,0,2,Fortifier,1,1,1,1,1,1
Flashie,SIGMA Infamously Strange,Hawkeye,false,75,98015,8,8,14,6,6,6,4,Skirmisher,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Heimdall,false,75,114831,8,7,13,6,7,6,5,Raider,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Hela,false,90,242036,8,7,16,7,7,7,5,Raider,9,9,9,9,9,9
Flashie,SIGMA Infamously Strange,Hulk,false,90,259892,8,8,17,6,7,6,5,Healer,10,10,10,10,10,10
Flashie,SIGMA Infamously Strange,Hulkbuster,false,95,306315,8,7,17,7,7,7,5,Striker,9,9,9,9,9,9
Flashie,SIGMA Infamously Strange,Human Torch,false,1,195,7,7,1,1,1,i,i,,0,0,0,0,0,0
Flashie,SIGMA Infamously Strange,Hydra Armored Guard,false,1,103,5,5,1,1,1,0,i,,0,0,0,0,0,0
Flashie,SIGMA Infamously Strange,Hydra Grenadier,false,28,2214,6,6,4,1,1,0,1,,0,0,0,0,0,0
Flashie,SIGMA Infamously Strange,Hydra Rifle Trooper,false,28,1299,6,6,5,1,1,0,1,,0,0,0,0,0,0
Flashie,SIGMA Infamously Strange,Hydra Scientist,false,30,1527,6,6,4,1,2,0,1,,0,0,0,0,0,0
Flashie,SIGMA Infamously Strange,Hydra Sniper,false,30,2523,7,7,4,3,3,0,1,,0,0,0,0,0,0
Flashie,SIGMA Infamously Strange,Iceman,false,84,174215,8,8,15,6,6,7,5,Skirmisher,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Ikaris,false,95,340750,8,8,16,7,7,7,5,Striker,9,9,9,9,9,9
Flashie,SIGMA Infamously Strange,Invisible Woman,false,80,116362,8,7,15,6,6,6,4,Healer,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Iron Fist,false,75,105736,7,7,14,6,6,6,5,Healer,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Iron Fist (WWII),false,93,197176,7,7,16,6,7,7,5,Healer,9,9,9,9,9,9
Flashie,SIGMA Infamously Strange,Iron Man,false,90,187623,8,7,15,6,7,6,5,Raider,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Iron Man (Zombie),false,85,104958,7,4,16,7,6,7,5,Skirmisher,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Ironheart,false,1,382,6,6,1,1,1,i,i,,0,0,0,0,0,0
Flashie,SIGMA Infamously Strange,Jessica Jones,false,85,186716,8,6,16,6,7,6,5,Striker,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Jubilee,false,85,162316,7,6,16,7,7,7,5,Healer,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Juggernaut,false,1,287,6,6,1,1,1,i,i,,0,0,0,0,0,0
Flashie,SIGMA Infamously Strange,Kang the Conqueror,true,95,308302,8,8,18,7,7,7,5,Striker,9,9,9,9,9,9
Flashie,SIGMA Infamously Strange,Karnak,false,60,43988,8,6,11,6,5,5,4,Fortifier,2,2,2,2,2,2
Flashie,SIGMA Infamously Strange,Kate Bishop,false,87,168553,7,6,16,6,7,7,5,Striker,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Kestrel,false,90,275998,8,8,17,7,7,7,5,Striker,9,9,9,9,9,9
Flashie,SIGMA Infamously Strange,Killmonger,false,75,110199,8,6,14,6,6,6,4,Raider,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Kingpin,false,90,204599,8,8,16,6,7,7,5,Fortifier,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Kitty Pryde,false,84,148643,8,7,15,6,6,6,5,Skirmisher,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Korath the Pursuer,false,42,13845,7,7,6,4,4,4,2,,0,0,0,0,0,0
Flashie,SIGMA Infamously Strange,Korg,true,85,164410,6,6,16,6,7,7,5,Fortifier,9,9,9,9,9,9
Flashie,SIGMA Infamously Strange,Kree Cyborg,false,48,27966,8,5,9,5,5,0,3,Striker,2,2,2,2,2,2
Flashie,SIGMA Infamously Strange,Kree Noble,false,48,31156,8,7,9,5,5,0,3,Skirmisher,2,2,2,2,2,2
Flashie,SIGMA Infamously Strange,Kree Oracle,false,48,25182,8,6,9,5,5,0,3,Healer,2,2,2,2,2,2
Flashie,SIGMA Infamously Strange,Kree Reaper,false,50,26359,8,7,9,5,5,0,3,Raider,2,2,2,2,2,2
Flashie,SIGMA Infamously Strange,Kree Royal Guard,false,54,39154,8,6,10,5,5,0,4,Fortifier,1,1,1,1,1,1
Flashie,SIGMA Infamously Strange,Lady Deathstrike,false,85,182175,7,7,16,7,7,7,5,Striker,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Loki,false,88,246888,8,8,16,7,7,7,5,Skirmisher,9,9,9,9,9,9
Flashie,SIGMA Infamously Strange,Loki (Teen),false,85,172557,6,6,16,7,7,6,5,Striker,9,9,9,9,9,9
Flashie,SIGMA Infamously Strange,Longshot,false,80,140672,8,7,15,6,6,6,5,Raider,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Luke Cage,false,75,108868,8,7,14,6,6,6,5,Fortifier,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,M'Baku,false,80,151802,8,7,15,6,7,6,5,Striker,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Madelyne Pryor,false,20,1623,6,6,1,1,1,i,i,Skirmisher,5,5,5,5,5,5
Flashie,SIGMA Infamously Strange,Magik,false,60,58135,7,6,11,6,6,6,4,Striker,5,5,5,5,5,5
Flashie,SIGMA Infamously Strange,Magneto,false,90,251558,8,7,17,7,7,7,5,Striker,10,10,10,10,10,10
Flashie,SIGMA Infamously Strange,Mantis,false,60,38576,8,6,9,6,6,5,4,Healer,3,3,3,3,3,3
Flashie,SIGMA Infamously Strange,Maria Hill,false,90,205233,8,7,16,7,7,7,5,Healer,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Mercenary Lieutenant,false,75,104702,8,6,14,6,7,0,5,Healer,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Mercenary Riot Guard,false,75,91520,8,7,14,5,6,0,4,Fortifier,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Mercenary Sniper,false,28,687,8,8,1,1,1,0,i,,0,0,0,0,0,0
Flashie,SIGMA Infamously Strange,Mercenary Soldier,false,28,700,6,6,1,1,1,0,i,,0,0,0,0,0,0
Flashie,SIGMA Infamously Strange,Mighty Thor,false,85,165513,8,7,16,6,6,7,5,Striker,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Minn-Erva,false,80,116210,8,7,15,6,6,6,4,Fortifier,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Mister Fantastic,false,1,195,7,7,1,1,1,i,i,,0,0,0,0,0,0
Flashie,SIGMA Infamously Strange,Mister Negative,false,85,211196,8,7,16,6,7,7,5,Striker,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Mister Sinister,false,80,129303,8,7,15,6,6,7,5,Healer,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Misty Knight,false,70,87251,8,7,13,6,6,6,5,Skirmisher,5,5,5,5,5,5
Flashie,SIGMA Infamously Strange,Moon Knight,false,1,476,7,7,1,1,1,i,i,,0,0,0,0,0,0
Flashie,SIGMA Infamously Strange,Moondragon,false,80,155300,8,6,15,6,7,7,5,Healer,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Moonstone,false,87,175747,6,6,16,6,7,7,5,Striker,9,9,9,9,9,9
Flashie,SIGMA Infamously Strange,Morbius,false,85,201832,8,7,16,7,7,7,5,Raider,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Mordo,false,65,66747,7,6,12,6,6,6,4,Skirmisher,5,5,5,5,5,5
Flashie,SIGMA Infamously Strange,Morgan Le Fay,false,95,375459,8,7,17,7,8,7,6,Striker,10,10,10,10,10,10
Flashie,SIGMA Infamously Strange,Ms. Marvel,false,85,171574,8,7,15,7,6,7,5,Skirmisher,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Multiple Man,false,75,103755,8,8,14,6,6,7,4,Healer,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Mysterio,false,60,51280,8,7,11,6,6,6,4,Skirmisher,2,2,2,2,2,2
Flashie,SIGMA Infamously Strange,Mystique,false,40,8166,6,6,4,3,3,3,1,,0,0,0,0,0,0
Flashie,SIGMA Infamously Strange,Nakia,false,85,174027,7,7,16,6,7,6,5,Striker,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Namor,false,1,383,6,6,1,1,1,i,i,,0,0,0,0,0,0
Flashie,SIGMA Infamously Strange,Nebula,false,82,137768,8,6,15,6,6,6,5,Skirmisher,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Negasonic,false,60,59396,8,7,11,6,6,6,4,Raider,3,3,3,3,3,3
Flashie,SIGMA Infamously Strange,Nemesis,false,90,235803,7,7,17,6,7,7,5,Striker,10,10,10,10,10,10
Flashie,SIGMA Infamously Strange,Nick Fury,false,95,284556,8,7,16,6,7,7,5,Raider,9,9,9,9,9,9
Flashie,SIGMA Infamously Strange,Nico Minoru,false,80,138389,8,7,15,6,6,7,5,Skirmisher,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Night Nurse,false,80,127999,7,6,15,6,7,7,5,Healer,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Nobu,false,80,143835,8,6,15,7,6,7,4,Striker,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Nova,true,85,209410,7,6,16,7,7,7,5,Striker,9,9,9,9,9,9
Flashie,SIGMA Infamously Strange,Okoye,false,85,181569,8,6,16,7,6,7,5,Skirmisher,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Omega Red,false,90,270757,8,8,16,7,7,7,5,Striker,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Phoenix,false,80,125002,7,6,15,6,6,7,5,Skirmisher,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Photon,true,65,55632,5,5,12,7,6,6,5,Striker,5,5,5,5,5,5
Flashie,SIGMA Infamously Strange,Phyla-Vell,false,85,182293,8,7,15,6,6,7,5,Striker,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Polaris,false,75,113811,8,7,14,6,6,6,5,Raider,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Proxima Midnight,false,65,67246,7,6,12,6,6,6,4,Skirmisher,5,5,5,5,5,5
Flashie,SIGMA Infamously Strange,Psylocke,false,90,236417,8,6,17,6,7,7,5,Striker,10,10,10,10,10,10
Flashie,SIGMA Infamously Strange,Punisher,false,65,70906,8,6,12,6,6,6,4,Raider,5,5,5,5,5,5
Flashie,SIGMA Infamously Strange,Pyro,false,1,195,6,6,1,1,1,i,i,,0,0,0,0,0,0
Flashie,SIGMA Infamously Strange,Quake,false,40,19675,8,6,7,4,4,4,2,Fortifier,3,3,3,3,3,3
Flashie,SIGMA Infamously Strange,Quicksilver,false,88,136399,8,4,16,6,6,6,5,Striker,9,9,9,9,9,9
Flashie,SIGMA Infamously Strange,Ravager Boomer,false,75,121592,8,7,14,7,7,0,5,Skirmisher,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Ravager Bruiser,false,75,100964,8,6,14,6,6,0,4,Skirmisher,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Ravager Stitcher,false,85,152602,8,6,16,7,6,0,4,Healer,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Red Guardian,false,75,126019,8,8,14,6,6,6,5,Fortifier,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Red Hulk,true,95,403603,8,7,18,7,8,7,6,Striker,10,10,10,10,10,10
Flashie,SIGMA Infamously Strange,Red Skull,false,85,161343,8,7,16,6,6,6,5,Healer,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Rescue,false,65,55553,6,6,11,6,6,6,4,Fortifier,3,3,3,3,3,3
Flashie,SIGMA Infamously Strange,Rhino,false,60,61187,8,7,11,6,6,6,4,Fortifier,2,2,2,2,2,2
Flashie,SIGMA Infamously Strange,Rocket Raccoon,false,80,128014,8,6,15,6,6,6,4,Raider,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Rogue,false,95,366954,8,7,17,8,7,7,6,Striker,10,10,10,10,10,10
Flashie,SIGMA Infamously Strange,Ronan the Accuser,false,60,42271,7,6,8,6,6,6,4,Healer,2,2,2,2,2,2
Flashie,SIGMA Infamously Strange,S.H.I.E.L.D. Assault,false,28,2568,6,6,4,2,3,0,1,,0,0,0,0,0,0
Flashie,SIGMA Infamously Strange,S.H.I.E.L.D. Medic,false,28,3228,6,6,4,2,3,0,1,Healer,1,1,1,1,1,1
Flashie,SIGMA Infamously Strange,S.H.I.E.L.D. Operative,false,28,1338,5,5,3,1,2,0,i,,0,0,0,0,0,0
Flashie,SIGMA Infamously Strange,S.H.I.E.L.D. Security,false,30,1654,6,6,4,1,1,0,1,,0,0,0,0,0,0
Flashie,SIGMA Infamously Strange,S.H.I.E.L.D. Trooper,false,28,632,5,5,2,1,1,0,i,,0,0,0,0,0,0
Flashie,SIGMA Infamously Strange,Sabretooth,false,85,170637,8,7,16,6,6,7,4,Raider,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Scarlet Spider,false,89,193117,7,7,16,6,7,6,5,Raider,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Scarlet Witch,false,90,225536,8,6,17,7,7,6,4,Skirmisher,10,10,10,10,10,10
Flashie,SIGMA Infamously Strange,Scientist Supreme,false,75,96046,8,6,14,6,7,6,3,Fortifier,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Scream,false,80,122556,7,6,15,6,6,7,4,Skirmisher,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Sersi,false,95,316684,8,8,16,7,7,7,5,Skirmisher,9,9,9,9,9,9
Flashie,SIGMA Infamously Strange,Shang-Chi,false,90,224568,8,7,16,7,7,7,5,Raider,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Sharon Carter,false,88,192687,8,7,16,6,7,7,5,Striker,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Shatterstar,false,80,135529,8,6,15,6,6,6,5,Raider,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,She-Hulk,false,90,224924,8,7,17,6,6,6,5,Striker,9,9,9,9,9,9
Flashie,SIGMA Infamously Strange,Shocker,false,60,52205,8,7,9,6,6,6,4,Striker,2,2,2,2,2,2
Flashie,SIGMA Infamously Strange,Shuri,false,85,183535,8,7,16,6,7,7,5,Healer,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Sif,false,85,152389,8,8,15,6,6,6,5,Fortifier,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Silver Samurai,false,80,141982,8,6,15,6,7,6,5,Skirmisher,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Silver Surfer,false,85,196071,8,7,15,7,7,7,5,Striker,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Spider-Man,false,89,188669,8,6,16,6,7,6,5,Skirmisher,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Spider-Man (Big Time),true,85,124423,8,5,16,7,7,7,5,Skirmisher,9,9,9,9,9,9
Flashie,SIGMA Infamously Strange,Spider-Man (Miles),false,89,185813,8,6,16,6,6,7,4,Skirmisher,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Spider-Man (Noir),false,80,130861,6,6,15,6,7,7,5,Raider,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Spider-Man (Symbiote),false,80,148887,7,7,15,7,7,7,5,Skirmisher,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Spider-Man 2099,false,85,174556,7,7,16,6,7,7,5,Skirmisher,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Spider-Punk,false,87,160288,8,7,15,6,7,6,5,Raider,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Spider-Weaver,false,95,358246,8,8,17,7,7,7,5,Fortifier,9,9,9,9,9,9
Flashie,SIGMA Infamously Strange,Spider-Woman,false,80,141429,7,6,15,6,6,7,5,Striker,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Squirrel Girl,false,90,243056,8,8,16,7,7,7,5,Healer,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Star-Lord,false,80,138748,8,7,15,6,6,6,5,Skirmisher,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Star-Lord (Annihilation),false,85,142536,6,6,16,7,7,7,5,Raider,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Star-Lord (T'Challa),false,85,161035,7,6,16,6,7,7,5,Skirmisher,8,8,8,8,8,8
Flashie,SIGMA Infamously Strange,Stature,false,56,36883,7,6,9,6,5,5,4,Fortifier,3,3,3,3,3,3
Flashie,SIGMA Infamously Strange,Storm,false,61,63395,7,7,11,6,6,6,4,Raider,5,5,5,5,5,5
Flashie,SIGMA Infamously Strange,Strange (Heartless),false,90,269992,8,7,17,7,7,7,5,Raider,10,10,10,10,10,10
Flashie,SIGMA Infamously Strange,Stryfe,false,60,54858,7,6,11,6,6,6,4,Skirmisher,3,3,3,3,3,3
